473234,"Abreu, Tony","SFO","@ lad",1,"F,5-6","H",,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,6/25/2013
458691,"Adams, David","NYY","v tex",1,"F,4-3","H",1,3,,,,,,,1,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,"3B",,6/25/2013
571431,"Adams, Matt","STL","@ hou",1,"F,13-5","H",1,4,1,,,,2,,1,,,1,,,,,,,,2,1,,,,,,,,,,,,,,,,,"1B",,6/25/2013
501660,"Almonte, Zoilo","NYY","v tex",1,"F,4-3","H",1,4,,,,,,,,,,,1,,,,,,,5,,,,,,,,,,,,,,,,,,"LF",,6/25/2013
514888,"Altuve, Jose","HOU","v stl",1,"F,5-13","H",1,4,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"2B",,6/25/2013
476883,"Alvarez, Pedro","PIT","@ sea",1,"F,9-4","H",1,4,1,1,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,"3B",,6/25/2013
506560,"Amarista, Alexi","SDG","v phi",1,"F,2-6","H",1,3,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"CF",,6/25/2013
462101,"Andrus, Elvis","TEX","@ nyy",1,"F,3-4","H",1,4,2,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,"SS",,6/25/2013
493114,"Aoki, Norichika","MIL","v chc",1,"F,9-3","H",1,3,1,,,,1,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,"RF",,6/25/2013
542455,"Arcia, Oswaldo","MIN","@ mia",1,"F,2-4","H",1,4,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"RF",,6/25/2013
571448,"Arenado, Nolan","COL","@ bos",1,"F,4-11","H",1,4,3,1,,,1,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"3B",,6/25/2013
450317,"Arencibia, J.P.","TOR","@ tam",1,"F,1-5","H",1,3,,,,,,,1,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,"C",,6/25/2013
449107,"Aviles, Mike","CLE","@ bal",1,"F,3-6","H",1,3,1,,,,1,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,"SS",,6/25/2013
430947,"Aybar, Erick","LAA","@ det",1,"F,14-8","H",1,3,2,,,,1,2,1,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,"SS",,6/25/2013
488681,"Barnes, Brandon","HOU","v stl",1,"F,5-13","H",1,3,,,,,1,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"CF",,6/25/2013
446381,"Barney, Darwin","CHC","@ mil",1,"F,3-9","H",1,3,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,"2B",,6/25/2013
430832,"Bautista, Jose","TOR","@ tam",1,"F,1-5","H",1,3,,,,,,,2,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"RF",,6/25/2013
424726,"Bay, Jason","SEA","v pit",1,"F,4-9","H",1,3,,,,,1,,1,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"RF",,6/25/2013
493596,"Beckham, Gordon","CHW","v nym",1,"F,5-4","H",1,3,1,,,,1,,,,,,1,,,1,,1,,2,,,,,,,,,,,,,,,,,,"2B",,6/25/2013
474832,"Belt, Brandon","SFO","@ lad",1,"F,5-6","H",1,4,3,1,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1B",,6/25/2013
136860,"Beltran, Carlos","STL","@ hou",1,"F,13-5","H",1,4,2,1,,1,2,2,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,"RF",,6/25/2013
134181,"Beltre, Adrian","TEX","@ nyy",1,"F,3-4","H",1,4,,,,,1,,,,,1,,,,,,2,,2,,,,,,,,,,,,,,,,,,"3B",,6/25/2013
204020,"Berkman, Lance","TEX","@ nyy",1,"F,3-4","H",1,4,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"DH",,6/25/2013
465668,"Bernadina, Roger","WAS","v ari",1,"F,7-5","H",1,4,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"LF",,6/25/2013
453923,"Blanco, Gregor","SFO","@ lad",1,"F,5-6","H",1,4,,,,,,,1,,,1,,1,,,,,,4,,,,,,,,,,,,,,,,,,"CF",,6/25/2013
452035,"Blanks, Kyle","SDG","v phi",1,"F,2-6","H",1,4,1,,,,1,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,"1B",,6/25/2013
217100,"Bloomquist, Willie","ARI","@ was",1,"F,5-7","H",1,5,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"SS",,6/25/2013
474865,"Borbon, Julio","CHC","@ mil",1,"F,3-9","H",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,6/25/2013
