554429,"Ackley, Dustin","SEA","@ oak",1,"F,2-8","H",1,4,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"2B",,4/4/2013
475174,"Alonso, Yonder","SDG","@ nym",1,"F,2-1","H",1,4,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"1B",,4/4/2013
476883,"Alvarez, Pedro","PIT","v chc",1,"F,2-3","H",1,4,,,,,,,,,,1,,,,,,,,4,1,,,,,,,,,,,,,,,,,"3B",,4/4/2013
506560,"Amarista, Alexi","SDG","@ nym",1,"F,2-1","H",1,4,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,"2B",,4/4/2013
435180,"Andino, Robert","SEA","@ oak",1,"F,2-8","H",1,3,,,,,,,,,,2,,,,1,,,,3,,,,,,,,,,,,,,,,,,"SS",,4/4/2013
450317,"Arencibia, J.P.","TOR","v cle",1,"F,10-8","H",1,4,3,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C",,4/4/2013
488671,"Avila, Alex","DET","@ min",1,"F,2-8","H",1,3,,,,,,,1,,,1,,,,,,,,4,1,,,,,,,,,,,,,,,,,"C",,4/4/2013
430947,"Aybar, Erick","LAA","@ cin",1,"F,4-5","H",1,4,3,1,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,"SS",,4/4/2013
434633,"Baker, John","SDG","@ nym",1,"F,2-1","H",1,4,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"C",,4/4/2013
425549,"Barmes, Clint","PIT","v chc",1,"F,2-3","H",1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SS",,4/4/2013
430832,"Bautista, Jose","TOR","v cle",1,"F,10-8","H",1,4,1,,,1,1,3,1,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,"RF",,4/4/2013
488689,"Baxter, Mike","NYM","v sdg",1,"F,1-2","H",,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"PH-LF",,4/4/2013
493596,"Beckham, Gordon","CHW","v kan",1,"F,1-3","H",1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2B",,4/4/2013
466988,"Bonifacio, Emilio","TOR","v cle",1,"F,10-8","H",1,4,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2B",,4/4/2013
456422,"Bourn, Michael","CLE","@ tor",1,"F,8-10","H",1,4,2,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"CF",,4/4/2013
598265,"Bradley_Jr., Jackie","BOS","@ nyy",1,"F,2-4","H",1,4,1,1,,,,1,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"LF",,4/4/2013
488726,"Brantley, Michael","CLE","@ tor",1,"F,8-10","H",1,4,1,,,,1,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,"LF",,4/4/2013
542963,"Brantly, Rob","MIA","@ was",1,"F,1-6","H",1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C",,4/4/2013
502126,"Brown, Domonic","PHI","@ atl",1,"F,2-0","H",1,4,1,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,"LF",,4/4/2013
457803,"Bruce, Jay","CIN","v laa",1,"F,5-4","H",1,4,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,"RF",,4/4/2013
407833,"Buck, John","NYM","v sdg",1,"F,1-2","H",1,4,2,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"C",,4/4/2013
456714,"Butler, Billy","KAN","@ chw",1,"F,3-1","H",1,4,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,"DH",,4/4/2013
407781,"Byrd, Marlon","NYM","v sdg",1,"F,1-2","H",1,3,,,,,,,,,1,2,,,,,,,,2,,,,,,,,,,,,,,,,,,"RF",,4/4/2013
452678,"Cabrera, Asdrubal","CLE","@ tor",1,"F,8-10","H",1,5,1,1,,,1,,,,,2,,,,,,1,,5,,,,,,,,,,,,,,,,,,"SS",,4/4/2013
465784,"Cabrera, Everth","SDG","@ nym",1,"F,2-1","H",1,3,1,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"SS",,4/4/2013
408234,"Cabrera, Miguel","DET","@ min",1,"F,2-8","H",1,4,1,,,,,1,1,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,"3B",,4/4/2013
466320,"Cabrera, Melky","TOR","v cle",1,"F,10-8","H",1,3,,,,,1,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"LF",,4/4/2013
430948,"Callaspo, Alberto","LAA","@ cin",1,"F,4-5","H",1,4,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"3B",,4/4/2013
429664,"Cano, Robinson","NYY","v bos",1,"F,4-2","H",1,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2B",,4/4/2013
425206,"Carroll, Jamey","MIN","v det",1,"F,8-2","H",1,3,1,,,,1,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"2B",,4/4/2013
458210,"Casilla, Alexi","BAL","@ tam",1,"F,6-3","H",,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"PR-2B",,4/4/2013
516770,"Castro, Starlin","CHC","@ pit",1,"F,3-2","H",1,4,1,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"SS",,4/4/2013
465041,"Cervelli, Francisco","NYY","v bos",1,"F,4-2","H",1,2,1,,,1,1,1,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"C",,4/4/2013
493316,"Cespedes, Yoenis","OAK","v sea",1,"F,8-2","H",1,3,1,,,1,1,2,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"DH",,4/4/2013
502082,"Chisenhall, Lonnie","CLE","@ tor",1,"F,8-10","H",1,5,1,1,,,,2,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,"3B",,4/4/2013
425783,"Choo, Shin-Soo","CIN","v laa",1,"F,5-4","H",1,4,2,,,1,2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"CF",,4/4/2013
502182,"Clevenger, Steve","CHC","@ pit",1,"F,3-2","H",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,4/4/2013
458085,"Coghlan, Chris","MIA","@ was",1,"F,1-6","H",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,4/4/2013
474233,"Conger, Hank","LAA","@ cin",1,"F,4-5","H",1,4,1,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"C",,4/4/2013
518577,"Cowgill, Collin","NYM","v sdg",1,"F,1-2","H",1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CF",,4/4/2013
446359,"Cozart, Zack","CIN","v laa",1,"F,5-4","H",1,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"SS",,4/4/2013
424825,"Crisp, Coco","OAK","v sea",1,"F,8-2","H",1,4,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CF",,4/4/2013
448801,"Davis, Chris","BAL","@ tam",1,"F,6-3","H",1,3,2,1,,1,1,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"1B",,4/4/2013
477195,"Davis, Ike","NYM","v sdg",1,"F,1-2","H",1,3,,,,,,,1,,,2,,,,,,,,3,1,,,,,,,,,,,,,,,,,"1B",,4/4/2013
434658,"Davis, Rajai","TOR","v cle",1,"F,10-8","H",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RF",,4/4/2013
457477,"De, Alejandro","CHW","v kan",1,"F,1-3","H",1,5,1,,,,,1,,,,1,,,,,,1,,6,1,,,,,,,,,,,,,,,,,"CF",,4/4/2013
430203,"DeJesus, David","CHC","@ pit",1,"F,3-2","H",1,3,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"CF",,4/4/2013
136660,"DeRosa, Mark","TOR","v cle",1,"F,10-8","H",1,4,,,,,,,,,,1,,,,,,1,,2,1,,,,,,,,,,,,,,,,,"3B",,4/4/2013
456121,"Denorfia, Chris","SDG","@ nym",1,"F,2-1","H",,0,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH-LF",,4/4/2013
435622,"Desmond, Ian","WAS","v mia",1,"F,6-1","H",1,4,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,"SS",,4/4/2013
543108,"Dirks, Andy","DET","@ min",1,"F,2-8","H",,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH-LF",,4/4/2013
425785,"Dobbs, Greg","MIA","@ was",1,"F,1-6","H",1,4,1,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"1B",,4/4/2013
518626,"Donaldson, Josh","OAK","v sea",1,"F,8-2","H",1,3,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,"3B",,4/4/2013
425491,"Doumit, Ryan","MIN","v det",1,"F,8-2","H",1,4,1,1,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,"DH",,4/4/2013
446263,"Duda, Lucas","NYM","v sdg",1,"F,1-2","H",1,3,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,,"LF",,4/4/2013
455167,"Duncan, Shelley","TAM","v bal",1,"F,3-6","H",1,4,1,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"DH",,4/4/2013
276055,"Dunn, Adam","CHW","v kan",1,"F,1-3","H",1,4,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,,"DH",,4/4/2013
502481,"Dyson, Jarrod","KAN","@ chw",1,"F,3-1","H",1,3,,,,,,1,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,"CF",,4/4/2013
453056,"Ellsbury, Jacoby","BOS","@ nyy",1,"F,2-4","H",1,4,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,"CF",,4/4/2013
429665,"Encarnacion, Edwin","TOR","v cle",1,"F,10-8","H",1,4,1,,,1,1,3,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"DH",,4/4/2013
444876,"Escobar, Alcides","KAN","@ chw",1,"F,3-1","H",1,4,,,,,,,,,,1,,,,,,,,2,1,,,,,,,,,,,,,,,,,"SS",,4/4/2013
488862,"Escobar, Yunel","TAM","v bal",1,"F,3-6","H",1,2,1,,,,1,,2,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,"SS",,4/4/2013
457787,"Espinosa, Danny","WAS","v mia",1,"F,6-1","H",1,4,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,"2B",,4/4/2013
425902,"Fielder, Prince","DET","@ min",1,"F,2-8","H",1,4,,,,,,,,,,1,,,,,,,,4,,,,,,,,,,,,,,,,,,"1B",,4/4/2013
475247,"Flaherty, Ryan","BAL","@ tam",1,"F,6-3","H",1,3,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,"DH",,4/4/2013
465753,"Florimon, Pedro","MIN","v det",1,"F,8-2","H",1,4,1,1,,,1,2,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,"SS",,4/4/2013
452095,"Flowers, Tyler","CHW","v kan",1,"F,1-3","H",1,1,1,,,,1,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"C",,4/4/2013
425796,"Francoeur, Jeff","KAN","@ chw",1,"F,3-1","H",1,3,1,,,,1,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"RF",,4/4/2013
453943,"Frazier, Todd","CIN","v laa",1,"F,5-4","H",1,3,2,1,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3B",,4/4/2013
518692,"Freeman, Freddie","ATL","v phi",1,"F,0-2","H",1,3,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,"1B",,4/4/2013
474384,"Freiman, Nate","OAK","v sea",1,"F,8-2","H",,0,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,"1B",,4/4/2013
453539,"Fuld, Sam","TAM","v bal",1,"F,3-6","H",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,4/4/2013
520471,"Galvis, Freddy","PHI","@ atl",1,"F,2-0","H",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,4/4/2013
458731,"Gardner, Brett","NYY","v bos",1,"F,4-2","H",1,3,2,,,1,1,1,1,,,1,,1,,,,,,2,,,,,,,,,,,,,,,,,,"CF",,4/4/2013
460051,"Getz, Chris","KAN","@ chw",1,"F,3-1","H",1,3,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2B",,4/4/2013
543216,"Gillaspie, Conor","CHW","v kan",1,"F,1-3","H",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PR",,4/4/2013
430404,"Gomes, Jonny","BOS","@ nyy",1,"F,2-4","H",1,4,1,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"DH",,4/4/2013
471868,"Gonzalez, Alberto","CHC","@ pit",1,"F,3-2","H",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2B",,4/4/2013
460086,"Gordon, Alex","KAN","@ chw",1,"F,3-1","H",1,4,2,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"LF",,4/4/2013
429711,"Gutierrez, Franklin","SEA","@ oak",1,"F,2-8","H",1,3,1,,,,,,1,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"CF",,4/4/2013
461882,"Guzman, Jesus","SDG","@ nym",1,"F,2-1","H",,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,4/4/2013
576397,"Gyorko, Jedd","SDG","@ nym",1,"F,2-1","H",1,4,1,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"3B",,4/4/2013
400098,"Hafner, Travis","NYY","v bos",1,"F,4-2","H",1,4,1,,,,1,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,"DH",,4/4/2013
285078,"Hamilton, Josh","LAA","@ cin",1,"F,4-5","H",1,4,1,,,,,2,,,1,3,,,,,,,,3,,,,,,,,,,,,,,,,,,"RF",,4/4/2013
452672,"Hanigan, Ryan","CIN","v laa",1,"F,5-4","H",1,2,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,"C",,4/4/2013
429666,"Hardy, J.J.","BAL","@ tam",1,"F,6-3","H",1,4,1,,,1,1,2,,,,1,,,,,,,,4,,,,,,,,,,,,,,,,,,"SS",,4/4/2013
547180,"Harper, Bryce","WAS","v mia",1,"F,6-1","H",1,4,2,,,,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,"LF",,4/4/2013
430593,"Harris, Brendan","LAA","@ cin",1,"F,4-5","H",,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,4/4/2013
588751,"Hechavarria, Adeiny","MIA","@ was",1,"F,1-6","H",1,4,2,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,"SS",,4/4/2013
502317,"Heisey, Chris","CIN","v laa",1,"F,5-4","H",1,4,1,,,1,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"LF",,4/4/2013
518792,"Heyward, Jason","ATL","v phi",1,"F,0-2","H",1,4,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,"RF",,4/4/2013
543305,"Hicks, Aaron","MIN","v det",1,"F,8-2","H",1,5,1,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,"CF",,4/4/2013
543333,"Hosmer, Eric","KAN","@ chw",1,"F,3-1","H",1,2,,,,,1,,1,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,"1B",,4/4/2013
429667,"Howard, Ryan","PHI","@ atl",1,"F,2-0","H",1,4,1,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,"1B",,4/4/2013
116338,"Hunter, Torii","DET","@ min",1,"F,2-8","H",1,5,,,,,1,1,,,,2,,,,,,,,5,,,,,,,,,,,,,,,,,,"RF",,4/4/2013
116380,"Ibanez, Raul","SEA","@ oak",1,"F,2-8","H",1,4,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,"DH",,4/4/2013
578428,"Iglesias, Jose","BOS","@ nyy",1,"F,2-4","H",1,3,2,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,"SS",,4/4/2013
408299,"Infante, Omar","DET","@ min",1,"F,2-8","H",1,3,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"2B",,4/4/2013
285131,"Izturis, Cesar","CIN","v laa",1,"F,5-4","H",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SS",,4/4/2013
457706,"Jackson, Austin","DET","@ min",1,"F,2-8","H",1,4,2,1,,,1,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,"CF",,4/4/2013
444379,"Jaso, John","OAK","v sea",1,"F,8-2","H",1,3,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"C",,4/4/2013
457775,"Jennings, Desmond","TAM","v bal",1,"F,3-6","H",1,3,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"CF",,4/4/2013
453400,"Johnson, Chris","ATL","v phi",1,"F,0-2","H",1,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"3B",,4/4/2013
407862,"Johnson, Reed","ATL","v phi",1,"F,0-2","H",,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"PH",,4/4/2013
430945,"Jones, Adam","BAL","@ tam",1,"F,6-3","H",1,5,3,,,,2,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,"CF",,4/4/2013
434540,"Jones, Garrett","PIT","v chc",1,"F,2-3","H",,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,4/4/2013
459964,"Joyce, Matt","TAM","v bal",1,"F,3-6","H",1,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"LF",,4/4/2013
400290,"Kearns, Austin","MIA","@ was",1,"F,1-6","H",,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"PH",,4/4/2013
