473234,"Abreu, Tony","SFO","@ cin",1,"F,0-3","H",,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,7/2/2013
554429,"Ackley, Dustin","SEA","@ tex",1,"F,9-2","H",1,5,1,1,,,,1,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"CF",,7/2/2013
458691,"Adams, David","NYY","@ min",1,"F,7-3","H",1,4,2,1,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"3B",,7/2/2013
571431,"Adams, Matt","STL","@ laa",1,"F,1-5","H",1,4,1,1,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,"1B",,7/2/2013
501660,"Almonte, Zoilo","NYY","@ min",1,"F,7-3","H",1,4,1,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"LF",,7/2/2013
514888,"Altuve, Jose","HOU","v tam",1,"F,0-8","H",1,4,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,"2B",,7/2/2013
476883,"Alvarez, Pedro","PIT","v phi",1,"F,1-3","H",1,2,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,"3B",,7/2/2013
506560,"Amarista, Alexi","SDG","@ bos",1,"F,1-4","H",1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CF",,7/2/2013
462101,"Andrus, Elvis","TEX","v sea",1,"F,2-9","H",1,5,2,,,,1,1,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,"SS",,7/2/2013
493114,"Aoki, Norichika","MIL","@ was",1,"F,4-0","H",1,5,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"RF",,7/2/2013
542455,"Arcia, Oswaldo","MIN","v nyy",1,"F,3-7","H",1,3,2,1,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"LF",,7/2/2013
571448,"Arenado, Nolan","COL","v lad",1,"F,0-8","H",1,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"3B",,7/2/2013
488671,"Avila, Alex","DET","@ tor",1,"F,7-6","H",1,3,1,1,,,1,2,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,"C",,7/2/2013
430947,"Aybar, Erick","LAA","v stl",1,"F,5-1","H",1,3,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SS",,7/2/2013
488681,"Barnes, Brandon","HOU","v tam",1,"F,0-8","H",1,2,,,,,,,,,1,,,,,,,,,2,1,,,,,,,,,,,,,,,,,"CF",,7/2/2013
446381,"Barney, Darwin","CHC","@ oak",1,"F,7-8","H",1,3,1,,,,,1,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,"2B",,7/2/2013
430832,"Bautista, Jose","TOR","v det",1,"F,6-7","H",1,2,2,,,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RF",,7/2/2013
493596,"Beckham, Gordon","CHW","v bal",1,"F,5-2","H",1,4,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2B",,7/2/2013
474832,"Belt, Brandon","SFO","@ cin",1,"F,0-3","H",1,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"1B",,7/2/2013
136860,"Beltran, Carlos","STL","@ laa",1,"F,1-5","H",1,4,1,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"RF",,7/2/2013
134181,"Beltre, Adrian","TEX","v sea",1,"F,2-9","H",1,4,1,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,"3B",,7/2/2013
520976,"Beltre, Engel","TEX","v sea",1,"F,2-9","H",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PR-RF",,7/2/2013
465668,"Bernadina, Roger","WAS","v mil",1,"F,0-4","H",,1,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"PH",,7/2/2013
435358,"Betancourt, Yuniesky","MIL","@ was",1,"F,4-0","H",,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,7/2/2013
