473234,"Abreu, Tony","SFO","@ lad",1,"F,1-3","H",,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,6/24/2013
506560,"Amarista, Alexi","SDG","v phi",1,"F,4-3","H",,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"PH-SS",,6/24/2013
450317,"Arencibia, J.P.","TOR","@ tam",1,"F,1-4","H",1,4,2,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"C",,6/24/2013
435078,"Arias, Joaquin","SFO","@ lad",1,"F,1-3","H",1,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"SS",,6/24/2013
449107,"Aviles, Mike","CLE","@ bal",1,"F,5-2","H",1,5,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,"SS",,6/24/2013
430832,"Bautista, Jose","TOR","@ tam",1,"F,1-4","H",1,4,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"RF",,6/24/2013
474832,"Belt, Brandon","SFO","@ lad",1,"F,1-3","H",1,2,,,,,,,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"1B",,6/24/2013
453923,"Blanco, Gregor","SFO","@ lad",1,"F,1-3","H",1,5,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"CF",,6/24/2013
452035,"Blanks, Kyle","SDG","v phi",1,"F,4-3","H",1,5,4,,,,1,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"RF",,6/24/2013
466988,"Bonifacio, Emilio","TOR","@ tam",1,"F,1-4","H",1,3,1,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"2B",,6/24/2013
456422,"Bourn, Michael","CLE","@ bal",1,"F,5-2","H",1,5,,,,,,,,,,3,,,,,,,,5,,,,,,,,,,,,,,,,,,"CF",,6/24/2013
488726,"Brantley, Michael","CLE","@ bal",1,"F,5-2","H",1,4,2,,,1,1,4,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"LF",,6/24/2013
502126,"Brown, Domonic","PHI","@ sdg",1,"F,3-4","H",1,5,1,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"LF",,6/24/2013
466320,"Cabrera, Melky","TOR","@ tam",1,"F,1-4","H",1,4,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"LF",,6/24/2013
465674,"Ciriaco, Pedro","SDG","v phi",1,"F,4-3","H",1,3,,,,,,,,,,1,,,,,,,,4,1,,,,,,,,,,,,,,,,,"SS",,6/24/2013
543063,"Crawford, Brandon","SFO","@ lad",1,"F,1-3","H",,3,,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,"SS",,6/24/2013
448801,"Davis, Chris","BAL","v cle",1,"F,2-5","H",1,4,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,"1B",,6/24/2013
434658,"Davis, Rajai","TOR","@ tam",1,"F,1-4","H",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PR-LF",,6/24/2013
136660,"DeRosa, Mark","TOR","@ tam",1,"F,1-4","H",,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH-3B",,6/24/2013
456121,"Denorfia, Chris","SDG","v phi",1,"F,4-3","H",1,4,,,,,1,,1,,,1,,,,,,2,,1,,,,,,,,,,,,,,,,,,"CF",,6/24/2013
447736,"Dickerson, Chris","BAL","v cle",1,"F,2-5","H",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH-DH",,6/24/2013
