473234,"Abreu, Tony","SFO","@ sdg",1,"F,4-2","H",,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,7/11/2013
554429,"Ackley, Dustin","SEA","v bos",1,"F,7-8","H",,2,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"PR-CF",,7/11/2013
571431,"Adams, Matt","STL","@ chc",1,"F,0-3","H",,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"1B",,7/11/2013
501660,"Almonte, Zoilo","NYY","v kan",1,"F,8-4","H",1,4,2,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"LF",,7/11/2013
462101,"Andrus, Elvis","TEX","@ bal",1,"F,1-3","H",1,4,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"SS",,7/11/2013
493114,"Aoki, Norichika","MIL","@ ari",1,"F,3-5","H",1,4,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"RF",,7/11/2013
542455,"Arcia, Oswaldo","MIN","@ tam",1,"F,3-4","H",1,4,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,"LF",,7/11/2013
571448,"Arenado, Nolan","COL","@ lad",1,"F,1-6","H",1,3,1,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,"3B",,7/11/2013
450317,"Arencibia, J.P.","TOR","@ cle",1,"F,2-4","H",,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,7/11/2013
449107,"Aviles, Mike","CLE","v tor",1,"F,4-2","H",1,2,1,,,,,,1,,1,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,"2B",,7/11/2013
446381,"Barney, Darwin","CHC","v stl",1,"F,3-0","H",1,3,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"2B",,7/11/2013
430832,"Bautista, Jose","TOR","@ cle",1,"F,2-4","H",1,4,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RF",,7/11/2013
424726,"Bay, Jason","SEA","v bos",1,"F,7-8","H",,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,7/11/2013
493596,"Beckham, Gordon","CHW","@ det",1,"F,6-3","H",1,5,2,,,,1,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,"2B-SS",,7/11/2013
474832,"Belt, Brandon","SFO","@ sdg",1,"F,4-2","H",1,4,1,1,,,,,1,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,"1B",,7/11/2013
136860,"Beltran, Carlos","STL","@ chc",1,"F,0-3","H",1,4,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,"RF",,7/11/2013
134181,"Beltre, Adrian","TEX","@ bal",1,"F,1-3","H",1,4,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,"3B",,7/11/2013
435358,"Betancourt, Yuniesky","MIL","@ ari",1,"F,3-5","H",1,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"3B",,7/11/2013
488703,"Bianchi, Jeff","MIL","@ ari",1,"F,3-5","H",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,7/11/2013
453923,"Blanco, Gregor","SFO","@ sdg",1,"F,4-2","H",1,5,3,1,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"CF",,7/11/2013
