476883,"Alvarez, Pedro","PIT","v sfo",1,"F,0-10","H",1,1,,,,,,,2,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,"3B",,6/13/2013
462101,"Andrus, Elvis","TEX","v tor",1,"F,1-3","H",1,4,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"SS",,6/13/2013
542455,"Arcia, Oswaldo","MIN","v phi",1,"F,2-3","H",1,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"LF",,6/13/2013
571448,"Arenado, Nolan","COL","v was",1,"F,4-5","H",1,4,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3B",,6/13/2013
450317,"Arencibia, J.P.","TOR","@ tex",1,"F,3-1","H",1,4,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"C",,6/13/2013
435078,"Arias, Joaquin","SFO","@ pit",1,"F,10-0","H",1,5,3,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"3B",,6/13/2013
446381,"Barney, Darwin","CHC","v cin",1,"F,6-5","H",1,6,2,,,,,1,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,"2B",,6/13/2013
430832,"Bautista, Jose","TOR","@ tex",1,"F,3-1","H",1,3,,,,,1,,1,,,1,,,,,,,,2,1,,,,,,,,,,,,,,,,,"RF",,6/13/2013
474832,"Belt, Brandon","SFO","@ pit",1,"F,10-0","H",1,4,1,1,,,,,,,1,2,,,,,,,,3,,,,,,,,,,,,,,,,,,"1B",,6/13/2013
136860,"Beltran, Carlos","STL","@ nym",1,"F,2-1","H",1,4,2,,,,1,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,"RF",,6/13/2013
134181,"Beltre, Adrian","TEX","v tor",1,"F,1-3","H",1,4,1,,,,,,,,,,,,,,,1,,2,1,,,,,,,,,,,,,,,,,"3B",,6/13/2013
204020,"Berkman, Lance","TEX","v tor",1,"F,1-3","H",1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DH",,6/13/2013
465668,"Bernadina, Roger","WAS","@ col",1,"F,5-4","H",,2,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH-LF",,6/13/2013
