473234,"Abreu, Tony","SFO","@ cin",1,"F,2-3","H",1,5,2,1,,1,1,2,1,,,3,,,,,,,,3,,,,,,,,,,,,,,,,,,"2B",,7/3/2013
554429,"Ackley, Dustin","SEA","@ tex",1,"F,4-2","H",1,4,,,,,,,1,,,1,,,,,,,,8,1,,,,,,,,,,,,,,,,,"CF",,7/3/2013
458691,"Adams, David","NYY","@ min",1,"F,3-2","H",1,2,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,"3B",,7/3/2013
571431,"Adams, Matt","STL","@ laa",1,"F,12-2","H",1,4,1,,,,1,1,1,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,"1B",,7/3/2013
501660,"Almonte, Zoilo","NYY","@ min",1,"F,3-2","H",1,4,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,"LF",,7/3/2013
514888,"Altuve, Jose","HOU","v tam",1,"F,4-1","H",1,3,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,"2B",,7/3/2013
476883,"Alvarez, Pedro","PIT","v phi",1,"F,6-5","H",1,4,2,,,1,1,3,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,"3B",,7/3/2013
506560,"Amarista, Alexi","SDG","@ bos",1,"F,1-2","H",1,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"CF",,7/3/2013
462101,"Andrus, Elvis","TEX","v sea",1,"F,2-4","H",1,5,,,,,,,,,,1,,,,,,,,2,1,,,,,,,,,,,,,,,,,"SS",,7/3/2013
493114,"Aoki, Norichika","MIL","@ was",1,"F,4-1","H",1,5,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RF",,7/3/2013
542455,"Arcia, Oswaldo","MIN","v nyy",1,"F,2-3","H",1,4,1,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,"LF",,7/3/2013
571448,"Arenado, Nolan","COL","v lad",1,"F,8-10","H",1,5,2,,,,,2,,,,1,,,,,,,,4,,,,,,,,,,,,,,,,,,"3B",,7/3/2013
450317,"Arencibia, J.P.","TOR","v det",1,"F,2-6","H",1,4,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,"C",,7/3/2013
435078,"Arias, Joaquin","SFO","@ cin",1,"F,2-3","H",,2,1,1,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,"PH-SS",,7/3/2013
488671,"Avila, Alex","DET","@ tor",1,"F,6-2","H",1,4,2,,,1,1,3,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"C",,7/3/2013
430947,"Aybar, Erick","LAA","v stl",1,"F,2-12","H",1,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"SS",,7/3/2013
488681,"Barnes, Brandon","HOU","v tam",1,"F,4-1","H",1,3,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"CF",,7/3/2013
446381,"Barney, Darwin","CHC","@ oak",1,"F,3-1","H",1,4,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,"2B",,7/3/2013
430832,"Bautista, Jose","TOR","v det",1,"F,2-6","H",1,4,2,1,,,1,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,"RF",,7/3/2013
424726,"Bay, Jason","SEA","@ tex",1,"F,4-2","H",1,5,1,,,1,1,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,"RF",,7/3/2013
493596,"Beckham, Gordon","CHW","v bal",1,"F,2-4","H",1,4,2,,,1,1,1,,,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,"2B",,7/3/2013
474832,"Belt, Brandon","SFO","@ cin",1,"F,2-3","H",1,4,1,1,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,"1B",,7/3/2013
136860,"Beltran, Carlos","STL","@ laa",1,"F,12-2","H",1,3,,,,,1,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"RF",,7/3/2013
134181,"Beltre, Adrian","TEX","v sea",1,"F,2-4","H",1,4,2,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"3B",,7/3/2013
204020,"Berkman, Lance","TEX","v sea",1,"F,2-4","H",1,4,1,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,"DH",,7/3/2013
435358,"Betancourt, Yuniesky","MIL","@ was",1,"F,4-1","H",,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,7/3/2013
453923,"Blanco, Gregor","SFO","@ cin",1,"F,2-3","H",1,3,,,,,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,"CF-LF",,7/3/2013
452035,"Blanks, Kyle","SDG","@ bos",1,"F,1-2","H",1,4,1,,,,,1,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,"DH",,7/3/2013
460131,"Bogusevic, Brian","CHC","@ oak",1,"F,3-1","H",1,4,2,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"LF",,7/3/2013
466988,"Bonifacio, Emilio","TOR","v det",1,"F,2-6","H",1,3,2,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,"2B",,7/3/2013
474865,"Borbon, Julio","CHC","@ oak",1,"F,3-1","H",1,4,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CF",,7/3/2013
456422,"Bourn, Michael","CLE","@ kan",1,"F,5-6","H",1,5,2,,,,1,1,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,"CF",,7/3/2013
488726,"Brantley, Michael","CLE","@ kan",1,"F,5-6","H",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LF",,7/3/2013
518500,"Brown, Andrew","NYM","v ari",1,"F,3-5","H",,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"RF",,7/3/2013
502126,"Brown, Domonic","PHI","@ pit",1,"F,5-6","H",1,5,3,,,1,2,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"LF",,7/3/2013
457803,"Bruce, Jay","CIN","v sfo",1,"F,3-2","H",1,4,,,,,1,,,,1,3,,,,,,,,3,,,,,,,,,,,,,,,,,,"RF",,7/3/2013
407833,"Buck, John","NYM","v ari",1,"F,3-5","H",1,4,1,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"C",,7/3/2013
456714,"Butler, Billy","KAN","v cle",1,"F,6-5","H",1,4,1,,,,,1,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"DH",,7/3/2013
407781,"Byrd, Marlon","NYM","v ari",1,"F,3-5","H",1,4,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"RF",,7/3/2013
452678,"Cabrera, Asdrubal","CLE","@ kan",1,"F,5-6","H",1,3,1,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,"SS",,7/3/2013
408234,"Cabrera, Miguel","DET","@ tor",1,"F,6-2","H",1,4,,,,,,,1,,,2,,,,,,,,4,,,,,,,,,,,,,,,,,,"3B",,7/3/2013
456715,"Cain, Lorenzo","KAN","v cle",1,"F,6-5","H",1,3,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CF-RF",,7/3/2013
430948,"Callaspo, Alberto","LAA","v stl",1,"F,2-12","H",1,3,,,,,1,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"3B",,7/3/2013
542999,"Campana, Tony","ARI","@ nym",1,"F,5-3","H",1,4,,,,,1,,1,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,"CF-LF",,7/3/2013
429664,"Cano, Robinson","NYY","@ min",1,"F,3-2","H",1,3,2,1,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2B",,7/3/2013
455077,"Carp, Mike","BOS","v sdg",1,"F,2-1","H",1,4,2,1,,,1,,,,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,"1B",,7/3/2013
572761,"Carpenter, Matt","STL","@ laa",1,"F,12-2","H",1,6,3,1,,1,3,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"2B",,7/3/2013
474892,"Carter, Chris","HOU","v tam",1,"F,4-1","H",1,3,2,,,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LF-1B",,7/3/2013
488771,"Castro, Jason","HOU","v tam",1,"F,4-1","H",1,4,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"C",,7/3/2013
516770,"Castro, Starlin","CHC","@ oak",1,"F,3-1","H",1,4,2,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"SS",,7/3/2013
430592,"Cedeno, Ronny","HOU","v tam",1,"F,4-1","H",1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SS",,7/3/2013
493316,"Cespedes, Yoenis","OAK","v chc",1,"F,1-3","H",1,3,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"LF",,7/3/2013
