571431,"Adams, Matt","STL","@ pit",1,"F,10-6","H",,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,4/15/2013
475174,"Alonso, Yonder","SDG","@ lad",1,"F,6-3","H",1,4,1,1,,,,,1,1,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,"1B",,4/15/2013
514888,"Altuve, Jose","HOU","@ oak",1,"F,2-11","H",1,4,1,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"2B",,4/15/2013
476883,"Alvarez, Pedro","PIT","v stl",1,"F,6-10","H",1,3,,,,,,,,,,1,,,,,,1,,4,,,,,,,,,,,,,,,,,,"3B",,4/15/2013
506560,"Amarista, Alexi","SDG","@ lad",1,"F,6-3","H",1,2,1,,,,1,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,"2B",,4/15/2013
542455,"Arcia, Oswaldo","MIN","v laa",1,"F,8-2","H",1,3,1,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,"LF",,4/15/2013
450317,"Arencibia, J.P.","TOR","v chw",1,"F,4-3","H",1,4,1,,,1,1,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"C",,4/15/2013
434633,"Baker, John","SDG","@ lad",1,"F,6-3","H",1,3,,,,,,,1,,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,"C",,4/15/2013
425549,"Barmes, Clint","PIT","v stl",1,"F,6-10","H",1,3,,,,,,,1,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,"SS",,4/15/2013
488681,"Barnes, Brandon","HOU","@ oak",1,"F,2-11","H",1,4,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"RF",,4/15/2013
136860,"Beltran, Carlos","STL","@ pit",1,"F,10-6","H",1,5,1,,,,1,1,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"RF",,4/15/2013
465668,"Bernadina, Roger","WAS","@ mia",1,"F,10-3","H",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH-RF",,4/15/2013
452035,"Blanks, Kyle","SDG","@ lad",1,"F,6-3","H",1,4,1,,,,,1,,,,1,,,,,1,,,3,,,,,,,,,,,,,,,,,,"LF",,4/15/2013
466988,"Bonifacio, Emilio","TOR","v chw",1,"F,4-3","H",1,3,1,1,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,"RF",,4/15/2013
488721,"Bourjos, Peter","LAA","@ min",1,"F,2-8","H",1,4,1,,,1,1,1,,,,1,,,,,,,,2,1,,,,,,,,,,,,,,,,,"CF",,4/15/2013
598265,"Bradley_Jr., Jackie","BOS","v tam",1,"F,3-2","H",1,3,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,"LF",,4/15/2013
542963,"Brantly, Rob","MIA","v was",1,"F,3-10","H",1,4,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C",,4/15/2013
502126,"Brown, Domonic","PHI","@ cin",1,"F,2-4","H",1,3,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"LF",,4/15/2013
457803,"Bruce, Jay","CIN","v phi",1,"F,4-2","H",1,3,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RF",,4/15/2013
465784,"Cabrera, Everth","SDG","@ lad",1,"F,6-3","H",1,3,1,,,,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"SS",,4/15/2013
466320,"Cabrera, Melky","TOR","v chw",1,"F,4-3","H",1,2,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,"LF",,4/15/2013
572761,"Carpenter, Matt","STL","@ pit",1,"F,10-6","H",1,4,1,,,,1,,1,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,"2B",,4/15/2013
474892,"Carter, Chris","HOU","@ oak",1,"F,2-11","H",1,3,,,,,,,1,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,"DH",,4/15/2013
488771,"Castro, Jason","HOU","@ oak",1,"F,2-11","H",1,4,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"C",,4/15/2013
430592,"Cedeno, Ronny","HOU","@ oak",1,"F,2-11","H",1,4,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"SS",,4/15/2013
425783,"Choo, Shin-Soo","CIN","v phi",1,"F,4-2","H",1,3,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,"CF",,4/15/2013
458085,"Coghlan, Chris","MIA","v was",1,"F,3-10","H",1,4,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CF",,4/15/2013
446359,"Cozart, Zack","CIN","v phi",1,"F,4-2","H",1,4,1,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"SS",,4/15/2013
501800,"Craig, Allen","STL","@ pit",1,"F,10-6","H",1,4,1,1,,,1,3,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"1B",,4/15/2013
408307,"Crawford, Carl","LAD","v sdg",1,"F,3-6","H",1,5,3,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"LF",,4/15/2013
424825,"Crisp, Coco","OAK","v hou",1,"F,11-2","H",1,3,1,1,,,1,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"CF",,4/15/2013
458501,"Cruz, Luis","LAD","v sdg",1,"F,3-6","H",1,3,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,"3B-SS",,4/15/2013
457477,"De, Alejandro","CHW","@ tor",1,"F,3-4","H",1,4,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"CF",,4/15/2013
136660,"DeRosa, Mark","TOR","v chw",1,"F,4-3","H",1,4,,,,,,,,,,2,,,,,,,,6,,,,,,,,,,,,,,,,,,"3B",,4/15/2013
456121,"Denorfia, Chris","SDG","@ lad",1,"F,6-3","H",,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH-RF",,4/15/2013
435622,"Desmond, Ian","WAS","@ mia",1,"F,10-3","H",1,5,4,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SS",,4/15/2013
425785,"Dobbs, Greg","MIA","v was",1,"F,3-10","H",1,4,1,1,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,"1B",,4/15/2013
518625,"Dominguez, Matt","HOU","@ oak",1,"F,2-11","H",1,4,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,"3B",,4/15/2013
518626,"Donaldson, Josh","OAK","v hou",1,"F,11-2","H",1,4,1,,,,1,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"3B",,4/15/2013
425491,"Doumit, Ryan","MIN","v laa",1,"F,8-2","H",1,5,1,,,,,1,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,"DH",,4/15/2013
572821,"Dozier, Brian","MIN","v laa",1,"F,8-2","H",1,2,,,,,2,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"2B",,4/15/2013
452220,"Drew, Stephen","BOS","v tam",1,"F,3-2","H",1,3,1,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,"SS",,4/15/2013
276055,"Dunn, Adam","CHW","@ tor",1,"F,3-4","H",1,3,,,,,1,,,,1,1,,,,,,,,2,,,,,,,,,,,,,,,,,,"1B",,4/15/2013
454560,"Ellis, A.J.","LAD","v sdg",1,"F,3-6","H",1,3,2,,,,,1,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"C",,4/15/2013
407885,"Ellis, Mark","LAD","v sdg",1,"F,3-6","H",1,5,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,"2B-3B-2B",,4/15/2013
453056,"Ellsbury, Jacoby","BOS","v tam",1,"F,3-2","H",1,4,1,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"CF",,4/15/2013
429665,"Encarnacion, Edwin","TOR","v chw",1,"F,4-3","H",1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1B",,4/15/2013
488862,"Escobar, Yunel","TAM","@ bos",1,"F,2-3","H",1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SS",,4/15/2013
444843,"Ethier, Andre","LAD","v sdg",1,"F,3-6","H",1,3,,,,,,,1,,,1,,,,,,,,6,,,,,,,,,,,,,,,,,,"RF",,4/15/2013
465753,"Florimon, Pedro","MIN","v laa",1,"F,8-2","H",1,3,2,1,,,1,2,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,"SS",,4/15/2013
452095,"Flowers, Tyler","CHW","@ tor",1,"F,3-4","H",1,4,,,,,,,,,,1,,,,,,,1,3,,,,,,,,,,,,,,,,,,"C",,4/15/2013
453943,"Frazier, Todd","CIN","v phi",1,"F,4-2","H",1,3,,,,,,1,,,,2,,,,,1,,,4,,,,,,,,,,,,,,,,,,"3B",,4/15/2013
501896,"Freese, David","STL","@ pit",1,"F,10-6","H",1,3,,,,,1,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"3B",,4/15/2013
474384,"Freiman, Nate","OAK","v hou",1,"F,11-2","H",1,4,1,,,1,1,3,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"DH",,4/15/2013
453539,"Fuld, Sam","TAM","@ bos",1,"F,2-3","H",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,4/15/2013
520471,"Galvis, Freddy","PHI","@ cin",1,"F,2-4","H",1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2B",,4/15/2013
543216,"Gillaspie, Conor","CHW","@ tor",1,"F,3-4","H",,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,4/15/2013
430404,"Gomes, Jonny","BOS","v tam",1,"F,3-2","H",1,2,,,,,,,1,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,"DH",,4/15/2013
408236,"Gonzalez, Adrian","LAD","v sdg",1,"F,3-6","H",1,4,1,1,,,,1,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,"1B",,4/15/2013
460022,"Greene, Tyler","CHW","@ tor",1,"F,3-4","H",1,3,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"2B",,4/15/2013
461882,"Guzman, Jesus","SDG","@ lad",1,"F,6-3","H",,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PH",,4/15/2013
576397,"Gyorko, Jedd","SDG","@ lad",1,"F,6-3","H",1,4,1,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,"3B",,4/15/2013
150020,"Hairston, Jerry","LAD","v sdg",1,"F,3-6","H",,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3B",,4/15/2013
285078,"Hamilton, Josh","LAA","@ min",1,"F,2-8","H",1,4,,,,,,,,,,2,,,,,,1,,1,,,,,,,,,,,,,,,,,,"RF",,4/15/2013
452672,"Hanigan, Ryan","CIN","v phi",1,"F,4-2","H",1,3,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,"C",,4/15/2013
547180,"Harper, Bryce","WAS","@ mia",1,"F,10-3","H",1,4,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"LF",,4/15/2013
430593,"Harris, Brendan","LAA","@ min",1,"F,2-8","H",1,4,1,,,1,1,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"SS",,4/15/2013
588751,"Hechavarria, Adeiny","MIA","v was",1,"F,3-10","H",1,4,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"SS",,4/15/2013
502317,"Heisey, Chris","CIN","v phi",1,"F,4-2","H",1,4,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,"LF",,4/15/2013
543305,"Hicks, Aaron","MIN","v laa",1,"F,8-2","H",,0,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"CF",,4/15/2013
407812,"Holliday, Matt","STL","@ pit",1,"F,10-6","H",1,5,2,1,,,1,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"LF",,4/15/2013
429667,"Howard, Ryan","PHI","@ cin",1,"F,2-4","H",1,4,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,"1B",,4/15/2013
455104,"Iannetta, Chris","LAA","@ min",1,"F,2-8","H",1,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C",,4/15/2013
430895,"Izturis, Maicer","TOR","v chw",1,"F,4-3","H",1,4,1,,,1,1,1,,,,1,,,,,,,,4,1,,,,,,,,,,,,,,,,,"2B",,4/15/2013
445055,"Jay, Jon","STL","@ pit",1,"F,10-6","H",1,4,2,1,,,3,2,1,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,"CF",,4/15/2013
457775,"Jennings, Desmond","TAM","@ bos",1,"F,2-3","H",1,4,1,,,,1,,,,,2,1,,,,,,,1,,,,,,,,,,,,,,,,,,"CF",,4/15/2013
499864,"Jimenez, Luis","LAA","@ min",1,"F,2-8","H",1,3,2,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,"3B",,4/15/2013
430637,"Johnson, Kelly","TAM","@ bos",1,"F,2-3","H",1,2,,,,,,,1,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,"DH",,4/15/2013
434540,"Jones, Garrett","PIT","v stl",1,"F,6-10","H",1,3,1,,,,,1,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"1B",,4/15/2013
459964,"Joyce, Matt","TAM","@ bos",1,"F,2-3","H",1,4,1,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,"LF",,4/15/2013
493128,"Kawasaki, Munenori","TOR","v chw",1,"F,4-3","H",1,4,1,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"SS",,4/15/2013
