460576,"Gomez, Carlos","MIL","v phi",1,"F,4-3","H",1,4,1,,,,,1,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,"CF",,6/8/2013
408236,"Gonzalez, Adrian","LAD","v atl",1,"F,1-2","H",1,3,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,"1B",,6/8/2013
471865,"Gonzalez, Carlos","COL","v sdg",1,"F,2-4","H",1,4,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,"LF",,6/8/2013
503556,"Gonzalez, Marwin","HOU","@ kan",1,"F,2-7","H",1,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"SS",,6/8/2013
518735,"Grandal, Yasmani","SDG","@ col",1,"F,4-2","H",1,4,1,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,"C",,6/8/2013
544369,"Gregorius, Didi","ARI","v sfo",1,"F,5-10","H",1,3,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,,,,,,,"SS",,6/8/2013
576397,"Gyorko, Jedd","SDG","@ col",1,"F,4-2","H",1,5,1,1,,,1,,,,,2,,,,,,,,5,,,,,,,,,,,,,,,,,,"2B",,6/8/2013
150020,"Hairston, Jerry","LAD","v atl",1,"F,1-2","H",,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"PH-LF",,6/8/2013
285078,"Hamilton, Josh","LAA","@ bos",1,"F,9-5","H",1,5,1,1,,,1,,1,,,1,1,,,,,1,,5,,,,,,,,,,,,,,,,,,"RF",,6/8/2013
285078,"Hamilton, Josh","LAA","@ bos",2,"F,2-7","H",1,4,1,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"RF",,6/8/2013
429666,"Hardy, J.J.","BAL","@ tam",1,"F,0-8","H",1,3,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"SS",,6/8/2013
