2011-03-31,0,NYA,DET,NYC21
2011-04-02,0,NYA,DET,NYC21
2011-04-03,0,NYA,DET,NYC21
2011-04-04,0,NYA,MIN,NYC21
2011-04-05,0,NYA,MIN,NYC21
2011-04-07,0,NYA,MIN,NYC21
2011-04-13,0,NYA,BAL,NYC21
2011-04-14,0,NYA,BAL,NYC21
2011-04-15,0,NYA,TEX,NYC21
2011-04-16,0,NYA,TEX,NYC21
2011-04-17,0,NYA,TEX,NYC21
2011-04-25,0,NYA,CHA,NYC21
2011-04-26,0,NYA,CHA,NYC21
2011-04-27,0,NYA,CHA,NYC21
2011-04-28,0,NYA,CHA,NYC21
2011-04-29,0,NYA,TOR,NYC21
2011-04-30,0,NYA,TOR,NYC21
2011-05-01,0,NYA,TOR,NYC21
2011-05-10,0,NYA,KCA,NYC21
2011-05-11,0,NYA,KCA,NYC21
2011-05-12,0,NYA,KCA,NYC21
2011-05-13,0,NYA,BOS,NYC21
2011-05-14,0,NYA,BOS,NYC21
2011-05-15,0,NYA,BOS,NYC21
2011-05-20,0,NYA,NYN,NYC21
2011-05-21,0,NYA,NYN,NYC21
2011-05-22,0,NYA,NYN,NYC21
2011-05-23,0,NYA,TOR,NYC21
2011-05-24,0,NYA,TOR,NYC21
2011-05-25,0,NYA,TOR,NYC21
2011-06-07,0,NYA,BOS,NYC21
2011-06-08,0,NYA,BOS,NYC21
2011-06-09,0,NYA,BOS,NYC21
2011-06-10,0,NYA,CLE,NYC21
2011-06-11,0,NYA,CLE,NYC21
2011-06-12,0,NYA,CLE,NYC21
2011-06-13,0,NYA,CLE,NYC21
2011-06-14,0,NYA,TEX,NYC21
2011-06-15,0,NYA,TEX,NYC21
2011-06-16,0,NYA,TEX,NYC21
2011-06-24,0,NYA,COL,NYC21
2011-06-25,0,NYA,COL,NYC21
2011-06-26,0,NYA,COL,NYC21
2011-06-28,0,NYA,MIL,NYC21
2011-06-29,0,NYA,MIL,NYC21
2011-06-30,0,NYA,MIL,NYC21
2011-07-07,0,NYA,TBA,NYC21
2011-07-09,0,NYA,TBA,NYC21
2011-07-10,0,NYA,TBA,NYC21
2011-07-22,0,NYA,OAK,NYC21
2011-07-23,0,NYA,OAK,NYC21
2011-07-24,0,NYA,OAK,NYC21
2011-07-25,0,NYA,SEA,NYC21
2011-07-26,0,NYA,SEA,NYC21
2011-07-27,0,NYA,SEA,NYC21
2011-07-29,0,NYA,BAL,NYC21
2011-07-30,1,NYA,BAL,NYC21
2011-07-30,2,NYA,BAL,NYC21
2011-07-31,0,NYA,BAL,NYC21
2011-08-09,0,NYA,ANA,NYC21
2011-08-10,0,NYA,ANA,NYC21
2011-08-11,0,NYA,ANA,NYC21
2011-08-12,0,NYA,TBA,NYC21
2011-08-13,0,NYA,TBA,NYC21
2011-08-23,0,NYA,OAK,NYC21
2011-08-24,0,NYA,OAK,NYC21
2011-08-25,0,NYA,OAK,NYC21
2011-09-02,0,NYA,TOR,NYC21
2011-09-03,0,NYA,TOR,NYC21
2011-09-04,0,NYA,TOR,NYC21
2011-09-05,0,NYA,BAL,NYC21
2011-09-06,0,NYA,BAL,NYC21
2011-09-07,0,NYA,BAL,NYC21
2011-09-19,0,NYA,MIN,NYC21
2011-09-20,0,NYA,TBA,NYC21
2011-09-21,1,NYA,TBA,NYC21
2011-09-21,2,NYA,TBA,NYC21
2011-09-22,0,NYA,TBA,NYC21
2011-09-24,0,NYA,BOS,NYC21
2011-09-25,1,NYA,BOS,NYC21
