,,,,
2013-04-09,0,ANA,OAK,ANA01
2013-04-10,0,ANA,OAK,ANA01
2013-04-11,0,ANA,OAK,ANA01
2013-04-12,0,ANA,HOU,ANA01
2013-04-13,0,ANA,HOU,ANA01
2013-04-14,0,ANA,HOU,ANA01
2013-04-19,0,ANA,DET,ANA01
2013-04-20,0,ANA,DET,ANA01
2013-04-21,0,ANA,DET,ANA01
2013-04-22,0,ANA,TEX,ANA01
2013-04-23,0,ANA,TEX,ANA01
2013-04-24,0,ANA,TEX,ANA01
2013-05-02,0,ANA,BAL,ANA01
2013-05-03,0,ANA,BAL,ANA01
2013-05-04,0,ANA,BAL,ANA01
2013-05-05,0,ANA,BAL,ANA01
2013-05-13,0,ANA,KCA,ANA01
2013-05-14,0,ANA,KCA,ANA01
2013-05-15,0,ANA,KCA,ANA01
2013-05-16,0,ANA,CHA,ANA01
2013-05-17,0,ANA,CHA,ANA01
2013-05-18,0,ANA,CHA,ANA01
2013-05-19,0,ANA,CHA,ANA01
2013-05-21,0,ANA,SEA,ANA01
2013-05-22,0,ANA,SEA,ANA01
2013-05-29,0,ANA,LAN,ANA01
2013-05-30,0,ANA,LAN,ANA01
2013-05-31,0,ANA,HOU,ANA01
2013-06-01,0,ANA,HOU,ANA01
2013-06-02,0,ANA,HOU,ANA01
2013-06-03,0,ANA,HOU,ANA01
2013-06-04,0,ANA,CHN,ANA01
2013-06-05,0,ANA,CHN,ANA01
2013-06-14,0,ANA,NYA,ANA01
2013-06-15,0,ANA,NYA,ANA01
2013-06-16,0,ANA,NYA,ANA01
2013-06-17,0,ANA,SEA,ANA01
2013-06-18,0,ANA,SEA,ANA01
2013-06-19,0,ANA,SEA,ANA01
2013-06-20,0,ANA,SEA,ANA01
2013-06-21,0,ANA,PIT,ANA01
2013-06-22,0,ANA,PIT,ANA01
2013-06-23,0,ANA,PIT,ANA01
2013-07-02,0,ANA,SLN,ANA01
2013-07-03,0,ANA,SLN,ANA01
2013-07-04,0,ANA,SLN,ANA01
2013-07-05,0,ANA,BOS,ANA01
2013-07-06,0,ANA,BOS,ANA01
2013-07-07,0,ANA,BOS,ANA01
2013-07-19,0,ANA,OAK,ANA01
2013-07-20,0,ANA,OAK,ANA01
2013-07-21,0,ANA,OAK,ANA01
2013-07-22,0,ANA,MIN,ANA01
2013-07-23,0,ANA,MIN,ANA01
2013-07-24,0,ANA,MIN,ANA01
2013-08-01,0,ANA,TOR,ANA01
2013-08-02,0,ANA,TOR,ANA01
2013-08-03,0,ANA,TOR,ANA01
2013-08-04,0,ANA,TOR,ANA01
2013-08-05,0,ANA,TEX,ANA01
2013-08-06,0,ANA,TEX,ANA01
2013-08-07,0,ANA,TEX,ANA01
2013-08-16,0,ANA,HOU,ANA01
2013-08-17,0,ANA,HOU,ANA01
2013-08-18,0,ANA,HOU,ANA01
2013-08-19,0,ANA,CLE,ANA01
2013-08-20,0,ANA,CLE,ANA01
2013-08-21,0,ANA,CLE,ANA01
2013-09-02,0,ANA,TBA,ANA01
2013-09-03,0,ANA,TBA,ANA01
2013-09-04,0,ANA,TBA,ANA01
2013-09-05,0,ANA,TBA,ANA01
2013-09-06,0,ANA,TEX,ANA01
2013-09-07,0,ANA,TEX,ANA01
2013-09-08,0,ANA,TEX,ANA01
2013-09-20,0,ANA,SEA,ANA01
2013-09-21,0,ANA,SEA,ANA01
2013-09-22,0,ANA,SEA,ANA01
2013-09-23,0,ANA,OAK,ANA01
2013-09-24,0,ANA,OAK,ANA01
2013-09-25,0,ANA,OAK,ANA01
2013-04-01,0,ARI,SLN,PHO01
2013-04-02,0,ARI,SLN,PHO01
2013-04-03,0,ARI,SLN,PHO01
2013-04-08,0,ARI,PIT,PHO01
2013-04-09,0,ARI,PIT,PHO01
2013-04-10,0,ARI,PIT,PHO01
2013-04-12,0,ARI,LAN,PHO01
2013-04-13,0,ARI,LAN,PHO01
2013-04-14,0,ARI,LAN,PHO01
2013-04-25,0,ARI,COL,PHO01
2013-04-26,0,ARI,COL,PHO01
2013-04-27,0,ARI,COL,PHO01
2013-04-28,0,ARI,COL,PHO01
2013-04-29,0,ARI,SFN,PHO01
2013-04-30,0,ARI,SFN,PHO01
2013-05-01,0,ARI,SFN,PHO01
2013-05-09,0,ARI,PHI,PHO01
2013-05-10,0,ARI,PHI,PHO01
2013-05-11,0,ARI,PHI,PHO01
2013-05-12,0,ARI,PHI,PHO01
2013-05-13,0,ARI,ATL,PHO01
2013-05-14,0,ARI,ATL,PHO01
2013-05-15,0,ARI,ATL,PHO01
2013-05-24,0,ARI,SDN,PHO01
2013-05-25,0,ARI,SDN,PHO01
2013-05-26,0,ARI,SDN,PHO01
2013-05-27,1,ARI,TEX,PHO01
2013-05-27,2,ARI,TEX,PHO01
2013-06-07,0,ARI,SFN,PHO01
2013-06-08,0,ARI,SFN,PHO01
2013-06-09,0,ARI,SFN,PHO01
2013-06-17,0,ARI,MIA,PHO01
2013-06-18,0,ARI,MIA,PHO01
2013-06-19,0,ARI,MIA,PHO01
2013-06-21,0,ARI,CIN,PHO01
2013-06-22,0,ARI,CIN,PHO01
2013-06-23,0,ARI,CIN,PHO01
2013-07-05,0,ARI,COL,PHO01
2013-07-06,0,ARI,COL,PHO01
2013-07-07,0,ARI,COL,PHO01
2013-07-08,0,ARI,LAN,PHO01
2013-07-09,0,ARI,LAN,PHO01
2013-07-10,0,ARI,LAN,PHO01
2013-07-11,0,ARI,MIL,PHO01
2013-07-12,0,ARI,MIL,PHO01
